Price,AAPL,MSFT,NVDA,INTC,AMD,JNJ,PFE,UNH,MRK,ABBV,JPM,BAC,GS,WFC,C,XOM,CVX,COP,EOG,SLB,AMZN,HD,MCD,NKE,SBUX
2019-01-17,0.005920636101498304,0.006997834434198262,0.01916474118078864,0.007039157881600739,0.026014496719427026,0.008167302932398547,0.008512566060406563,-0.00648469942239772,0.013181348115170142,0.019103251612237096,0.004089299213016227,0.018802842715246165,0.0101470839891986,0.0059080315262848866,0.004492249531284291,0.006816622577672987,0.005014433622596938,0.021097698395404048,0.0038443545272312477,0.002904975079529204,0.005590776836741111,-0.012333155389158522,0.009765288599012219,0.018494505510838193,0.007965754179054194
2019-01-18,0.006140150982943503,0.014871674912552578,0.033763161180582604,0.014745409259997476,0.02535486637512945,0.01231842790033673,0.001411775588539834,0.02181830953591052,0.0035652856479265137,0.026034139948829346,0.016096084803122433,0.010636279190675254,0.017180466636642504,0.0157195654514593,0.010351024315904954,0.01185228238883032,0.021296887281177353,0.012448477275847398,0.019990600970290102,0.07808828645462777,0.0017583478423892555,0.02657790257881791,0.008029130816967395,0.016543375876723596,0.006512728532133585
2019-01-22,-0.022702061483731207,-0.01902658620632886,-0.053398409156271136,-0.0188799034051789,-0.049849956024866984,-0.014567544735761105,-0.0061321854601274215,0.0007154357260825346,-0.000527191132578359,-0.009429341414043313,-0.015901789962032842,-0.0071927820950106434,-0.024288071168472893,-0.0030035879585968567,-0.020325424171114766,-0.015185189959560157,-0.01790862315056547,-0.03217646831795697,-0.04234893446854653,-0.017364441362204774,-0.038480037543253826,-0.013849434865371019,0.01089493765565898,0.00372208808154002,0.010608083779105477
2019-01-23,0.0040362677391986256,0.009698940245535597,0.0034893390807497317,-0.00686036998828469,0.002022195265382734,0.0,-0.002605941759167739,0.004993059002358127,-0.005156472290799445,-0.0023717631479152268,-0.0025290538910965276,-0.005861137762841064,-0.003953430303289594,0.005201161919552834,0.004516888658787208,-0.008240734516397697,-0.008492330713819572,0.0016713200234559496,-0.002998760187052059,-0.014896737502656056,0.004798041569364464,-0.0012433345535796485,0.00820155952555695,-0.003100829453514068,0.015779196138593007
2019-01-24,-0.007958025221534494,-0.004790728608177006,0.05569118337641394,0.037261387731606053,0.051672067372527206,-0.013837373565617069,-0.029119764568136277,-0.0033384617261597604,-0.030551854604663236,-0.029486318275594673,0.0005843141203515731,0.0055173602400121185,0.0045604199610109145,-0.0027972350521997228,0.009291958049685353,0.0014013513267216783,0.018853535173376186,0.00394021913824261,0.006913965781995758,0.005756243277079737,0.009050258811113534,0.0022588703606587265,0.006854590846689298,-0.0007454102435605388,-0.025769223219955256
2019-01-25,0.0325999463045827,0.00909239626098778,0.014528725979399956,-0.05621312575253325,0.05050160980498063,0.00940211183411698,-0.007599122209730013,0.00718852726941293,-0.0030115474226543133,-0.0641972367670204,0.006306557933297085,0.017047721592848845,0.014754249559406029,0.002996665524741262,0.020674362931161826,0.004471603011797742,-0.0025581604669279393,0.013071958511654725,0.01894747794599883,0.032523230301921204,0.009406237482289068,0.017389741453247783,-0.018149270856482987,0.00211109353994794,0.03565578690900466
2019-01-28,-0.009297661452496503,-0.01969417055700322,-0.14878459248616052,-0.007040104059458177,-0.08316354629755333,0.005909297470938294,-0.02769267759634454,-0.00478654063545028,-0.00041121322437549714,-0.04313159203994057,0.004728254027379806,0.0016890035506974767,-0.005093998299659289,-0.006202875880225261,-0.0026588924279288633,-0.00671496246750077,-0.009317557668746717,-0.024785722794468362,-0.010142461234267063,-0.017033519155823927,-0.01975608942600138,-0.0031644278647294175,-0.002176161847170594,-0.0036046305655640506,-0.002835895278363775
2019-01-29,-0.010418896419407013,-0.0205758435233031,-0.04755905947081058,-0.0036459132521826387,-0.04718096931435439,0.01033487313704897,0.030886473093319593,0.0021344448251375903,0.004242209640463421,0.004268471715276528,0.0027878449077462356,-0.008132958466556834,0.00389780642401398,0.0006016795941275831,-0.010073920768358974,0.0037824621685434955,-0.0030356449627438435,-0.0007654498965119764,0.007819052733891501,-0.005439289522906464,-0.02723753876321456,-0.000778917054476089,-0.00781947494163605,-0.0012452715624764552,0.002090354854125453
2019-01-30,0.0661011320955535,0.03287129755241322,0.04305667267204773,0.021259143186820637,0.1818885692410079,0.010001362876840818,0.019672675896976344,0.011269807752310793,0.0019101448995042347,0.02031644272933683,0.0023013127383731363,-0.01094774061278558,0.009826588515139916,0.004803142740165561,0.0158520278483041,0.010849191760835382,0.01049666059128102,0.005954670758921699,0.00584871828069867,0.02247280867873045,0.04690977564140571,0.013761896915080871,-0.002197947764544801,0.013127224270824129,0.016421776768953445
2019-01-31,0.007175506148799718,-0.018501006744351296,0.045251944952749465,-0.008873940515887994,0.05559324817902735,0.010879356248589945,0.02940360570541279,-0.000628693571392899,0.01434361483204411,0.015438253446111636,-0.008754064975926262,-0.02085569455498548,-0.022323300041705043,-0.014815024769891745,0.00373045770528896,0.013601639749603291,0.014407416889957567,0.029991869099938482,-0.0025168540425169225,-0.017711893794577452,0.028504578463132847,0.007382899417609676,-0.01658614277052283,0.007354774687234634,-0.00014679737363314555
2019-02-01,0.0004803033741648206,-0.015926021796415037,0.006794260385046875,0.03359724811435567,0.004088328724496847,0.008380936814588433,0.010078626457667031,-0.005492742355223129,0.02677783505719363,0.0026115265582587663,0.003664907329806719,-0.0031664796188615113,-0.007451810105790695,0.0,-0.005325911067573338,0.03539229945548665,0.03193161369063584,0.014519461023053506,-0.0035344173438168446,0.007885810526492214,-0.055321193100996084,0.004566562379888223,-0.011589311708286445,-0.004529098900428065,-0.00044019347449791087
2019-02-04,0.02800885584180671,0.028392614094295488,0.03028375606224461,0.010005344081584287,-0.01562536202105405,-0.009884748865522533,-0.010314412622610174,-0.0018991884266856798,0.005478956913955412,-0.024776434009057352,0.0035553891132319624,0.017464481446422857,0.005986119056891726,0.003062105233375478,0.006106755308901528,-0.0145947046942514,0.011507276706229799,0.01803666300613235,0.0053472236412424245,0.0008971570029283927,0.004344132475857494,0.011111175676740704,0.004685493008516127,0.005871472369059484,-0.007812200945092413
2019-02-05,0.016965108123623996,0.01389957890640375,0.005148065426699188,0.01592300280930703,-0.03457341472070055,0.0,-0.007806198504191835,-0.007109428243581842,0.00363566403160182,0.014663648080618805,-0.004422319482967627,-0.0034683439115776537,0.0014656910488987796,0.004271236944076567,-0.0039104853631704035,0.010238354983735593,-0.002173551527763143,-0.009626980485383864,-0.01041826474284062,0.01203504625756073,0.015491866188782571,-0.00021462257020246208,0.00011296743657016781,0.010555095652748266,0.02570967760617722
2019-02-06,0.00034465847480457475,-0.011160739113444234,0.020136104416618016,0.004116366162355141,-0.00214727320590474,0.0009027832236718585,0.005210985132243354,0.011907251241796559,0.00310605602546645,-0.007684218971863719,-0.0004818732687721943,-0.0017386934398139057,-0.00704476251950446,-0.0010152184350011345,0.0012529253246071996,-0.00437498669028986,-0.005034514554469531,-0.0021684437480197294,-0.022310743016122556,-0.0015520612393242989,-0.011245686147586902,-0.008999898719305068,-0.007858971654462003,-0.001811973625547306,-0.0018862763854145086
2019-02-07,-0.019121233653629045,-0.007193908879887444,-0.037152207992262716,-0.013517667217058802,-0.025692689045814024,-0.007168681902675082,-0.014994944563837119,-0.0018568247339000555,-0.007392225031871883,0.0011376484912262905,-0.013196117258298282,-0.01720265714425782,-0.0182200949153389,-0.02343398860219153,-0.017048440441277426,-0.007736350951355099,-0.005482687415876895,-0.023868073309389906,-0.033729755557646575,-0.03637544641614121,-0.015910006048540103,-0.0035251129554750176,-0.0051216907689572095,-0.003876443178761272,0.004203210878082617
2019-02-08,0.0011742836637436643,0.0037930071399685716,0.005074564214560591,-0.007953425216890702,0.016623268458479314,0.00264722814903849,0.012629860953221347,-0.026748780825479324,0.009070980570188085,0.006295469976814025,-0.010012958317693634,0.0017689963595270745,-0.007277850657096881,-0.00898381747053408,-0.012818515180211541,0.001623387892759272,-0.00551300217714753,-0.013714514276085785,-0.0052830001631119705,-0.01577067282582263,-0.016330834290413307,0.0025501484760067435,-0.0030281458723136092,-0.0003640349080627027,0.00878420038922884
2019-02-11,-0.00576743786598948,-0.00398269013273956,-0.011676135645706073,-0.0014344987389553723,-0.003912204766850897,-0.0030258651621684423,-0.013109437702793669,-0.01834210319396368,-0.010503947988726276,0.0012543519765236156,-0.004746827989423132,0.004232771016358274,-0.0017753725734654532,0.0,-0.006471564825005185,0.001620756775256281,-0.005372439981733898,0.0072180054061995085,0.018317460243988545,0.0210487423010686,0.0017488562477837048,-0.00881732235873241,-0.0028076216398048737,0.015900215483272754,0.003434858183943276
2019-02-12,0.008580423534917394,0.01546142510020829,0.031720862334826176,0.025107658725449587,-0.006116200515722877,0.01623125376795784,0.0045478532019434265,0.024432740051956513,0.023321045020533965,0.0020039429726003187,0.016906387032085905,0.009807501612013362,0.016381257117574634,0.02895748733938931,0.017058726656490115,0.017391614244564382,0.015021188819189537,0.01058210241412986,0.014960087069260157,0.01994338094290825,0.029119271400045343,0.014113375780604372,-0.0016660309837286062,0.012233604795719978,-0.0034348581839433218
2019-02-13,-0.004163568470286665,-0.0007484359587443783,0.011248455782865745,0.009156299253467101,0.0013138029739735463,0.0021590781243076306,-0.004068276452371122,0.0011380068359368328,0.00634768765818573,0.010701666304841095,0.0047642121450630105,0.0003483707051192689,0.0010275618959384835,-0.0006115517822797995,0.005886323934211535,0.011210371825463826,0.007134245217461506,0.004880679583170672,0.01164364100117076,0.00813741967641389,0.0012141827176494052,0.015458294044297627,0.0010343505472059115,0.00811209551006302,0.010837242087924219
2019-02-14,0.0036367770126093696,0.0008424002371731422,0.010734872442876502,0.006713868836195505,0.01217930592528709,-0.0010417987024790671,0.0064539376782931914,0.005783066975793112,-0.0010127867959007677,-0.003347434020800524,-0.0065201211696128665,-0.010860171194333034,-0.011156381391283372,-0.010252097594176456,-0.009883404338859834,0.00026202111653956487,-0.0018600381439720112,0.019287516573409144,0.002168500902987552,-0.006323605489817738,-0.010635630351720703,-0.003722120017697021,0.009827745222162898,-0.008466556003648986,0.0046689188655176265
2019-02-15,-0.0022276288321387504,0.012272272412037358,0.018020782658071655,0.016590840829247493,0.02350038294327747,0.015294757276990865,0.010193309333377608,0.02162382746042272,0.010960592114805583,0.00408985318084085,0.03010265541378045,0.025044714718900678,0.030536926921352934,0.014323968109792444,0.029207019885755976,0.018704196843856265,0.010020456506383698,0.015508348969533974,0.033368384929166564,0.018184211169737792,-0.009100547125929937,0.02462585791623934,0.02304531595174667,0.00823273070496252,-0.0018363268259512992
2019-02-19,0.002988096887990274,-0.00046213678273246444,-0.0044587864997144636,-0.005045824510256904,0.011337532809137593,-0.005072465144675701,0.004705623349841173,-0.0026588518539016875,-0.007167524416403411,-0.004089853180840802,-0.0035116103707508,0.0006871190279197934,0.0008563338517720246,0.003245077655239218,0.0017100981520406441,0.006669504115746903,-0.00033509767715361944,-0.009880347806239868,-0.005400999980675789,0.013040553781004797,0.012134157679584378,-0.0003116439833217797,-0.004008756266575636,-0.009532334449633409,-0.007239407828354662
2019-02-20,0.00641479581581533,-0.005212859263377706,0.012119884776679607,-0.00019462570029956153,0.0,0.004852540746566674,-0.009433758929104199,-0.003333777176706247,0.0023948665048610113,-0.006604022984737623,0.004837211417284635,0.009566091335381015,-0.0003526636366268266,0.00867052738137121,0.004030483307115598,0.003827503695365448,0.008097066501102299,0.016554977220108874,-0.009371169079487256,0.007874203129546667,-0.0033725745741388113,-0.0024989366506317223,0.00689398519897418,0.0031874855235299268,0.002703148657433295
2019-02-21,-0.005654251125919244,0.020872897164413175,-0.01768955130316583,0.000389042177935331,-0.0012534234404560196,-0.006844239723147016,-0.0014228838413801132,-0.01160679468623491,0.005023174387632565,-0.015623537429506666,-0.0020839526208482786,-0.004088630857118897,-0.011342951679174701,-0.005031706793180478,-0.004962818957029453,-0.009082631729949962,-0.009523116914838597,-0.005820058406587117,-0.03534062944211165,-0.02604438214416364,-0.0016412354851550698,-0.00015643863160755248,0.012772073193135433,-0.010545894409007706,0.004394379902774244
2019-02-22,0.011103533012005824,0.014157349468524422,0.021717891358311644,0.020790168883071423,0.018227535625201578,0.008675626350887094,0.019271935978617646,0.0026616354853686614,0.011706516969623364,0.015998560848538623,-0.004466059727171421,-0.007195401564897875,-0.0018349891250175176,-0.010955768759046037,-0.0028024616320725033,0.007680650387019603,0.002096394160558679,-0.0038511944457816074,0.0018860416096323465,-0.00808292180165152,0.007456236282017583,0.002967019265560878,0.001967057342908914,0.009602299763582567,0.008450770388608721
2019-02-25,0.007258073494069474,0.0055716309152549475,-0.0031458571549809323,0.011554385221122005,0.014265515052455309,0.0036780757917190734,0.002789541825519891,-0.009441150294377846,-0.004840454811677092,0.00336883220654449,0.010421582295922873,0.006512270163473696,0.01342972625523193,0.0129713606403739,0.00606214242664619,0.0010193000699658238,0.0019244896565336262,-0.010343332569331284,-0.008198662021131876,0.009646962196303161,0.0008821844156088245,-0.012605710510045642,-0.0030614313672386226,0.004825772728532517,-0.0035125107357618177
2019-02-26,0.0005738588770290776,0.006876642047243265,-0.010070160345870672,0.002445071739147508,-0.02044224981574953,-0.000660865232925739,-0.0013935386556282892,-0.006141235637010586,0.004468876105291822,0.002735951383711977,-0.007663521873894593,0.0006831314014240497,0.0012577048787571084,-0.0014101435161451106,-0.0063739870883056686,0.002036424395251136,0.0026717505716775006,-0.004777110538096868,-0.008904936323684704,-0.010774717388670522,0.0020798706668898187,-0.008882265773594675,0.0032800283754587916,0.007369794559899381,0.001266345485767791
2019-02-27,0.0030926845906664967,-0.0016924771967835202,-0.01081579422265795,0.0001879814185241335,-0.030616757669886443,-0.0017649688335780419,-0.0020943460818980708,-0.05029707653733855,-0.0014874488571917132,-0.013757061333644346,-0.0012354160731250534,0.00816053588851427,0.0,0.006231478049675216,0.004357303057118337,0.010245177363576094,0.0011664988021568617,0.004343667155156299,0.011960994115882546,0.0009025140720458876,0.0028619124443764036,-0.024895536582845528,0.0008186734431586049,0.004302739741238672,-0.014014481318339864
2019-02-28,-0.009884241341989541,-0.0012490119058800842,-0.006397178100512017,-0.005273307095169497,0.002127256456977204,0.005651265744579912,0.009735532080430646,-0.03193467986632172,0.008276447674865533,-0.002143154538136584,-0.007636601742634337,-0.010263666464692072,-0.0070921123415155635,-0.00020030611685106626,-0.006543018987006761,-0.0055522347384805906,-0.004172503803541056,-0.019990423821847167,-0.011002904523641258,-0.006560237200748641,-0.0007680274393184955,0.00797132367279988,0.008960375193766362,-0.005118972376741238,0.00156684973989212
2019-03-01,0.010456092004887074,0.004453363719656798,0.014097047371065602,0.0063994624845407095,0.006354590982320281,0.012436723914465176,0.00023096593992525804,0.016094847517174868,0.0044184071191687695,0.010794289331988949,0.0006706225035082802,0.007878097785822354,0.007596584380129596,0.0028019316493573675,0.007629384624405898,0.012199074920828848,0.02028111362753062,0.01579217040632556,0.025418465145509956,0.02532329070918584,0.01926645484769524,0.00016208261115200522,0.006560521384878374,0.01911227044843308,0.00836226683379489
2019-03-04,0.005016852321021715,-0.0024022644872889773,0.002107163402694817,0.011936109132389426,-0.01317763844181509,0.0009392949934261556,-0.006710497251671493,-0.04202457461660451,-0.0034351919438207266,-0.008021610722319644,-0.002300782284971051,-0.009598815678280446,-0.011264029510989284,0.0015981382101614094,-0.011230711081096297,0.0038673251172536083,0.0007374619383401912,0.013974341943136319,0.004036678131067224,0.0011058060328179337,0.014513750908028594,-0.007371559961828836,-0.024396967208578164,-0.017593355858461127,0.0014106909222864705
2019-03-05,-0.001821374321172902,-0.005001047657861406,-0.0016599018682856086,-0.004831943730571688,0.005547236688632833,0.002092197039679591,-0.0041880791805795695,0.022662966444026277,0.004047412041084845,-0.006946065898374933,-0.0007681648251438179,0.001720717892458208,0.0001022999553938736,-0.00440006985951898,-0.012946277761109954,-0.001495206742566779,0.009535064481052454,-0.012814405008762738,-0.013623674052083768,-0.009996656224630496,-0.002207450450986818,0.0010330705480959678,0.0041995108995218685,-0.002337876735551755,0.008840398167037543
2019-03-06,-0.005770560320838703,0.00044759887264746813,-0.02897447180466933,-0.013692104198995659,-0.04749314014619736,0.0023031808858076743,-0.024308118496976998,-0.009823111870258241,-0.011572056746897439,-0.01044587276347598,-0.003753064049893888,-0.00828717889338867,-0.006449356525762945,-0.0014042856881482586,-0.0066963720381646085,-0.0114127261293206,0.001944619814659508,-0.010488260832782061,-0.03798978210037907,-0.032216826653587806,-0.013970631881135682,0.0024424244339131345,0.0037425818276708867,-0.003635042944005912,-0.004340237406771399
2019-03-07,-0.011642453497726973,-0.012244659628803526,-0.018519540260970465,-0.006632213873561144,-0.014835063050363107,-0.006130114557366515,-0.011291461624671728,-0.009963036125537937,-0.0038459697637323563,0.001919324065191033,-0.007257595289311648,-0.010106289937311306,-0.010167390594338679,-0.002813851469967093,-0.009806301907151604,0.011038558463541615,-0.012954727099300635,-0.004991202102837642,-0.0064381339571032885,-0.020499334721798587,-0.02610244391897686,-0.010573381345199721,-0.008330000540758315,0.0015261819258379629,-0.00930375766710025
2019-03-08,0.0023744364879698917,0.0010864906003830216,0.009203281504326859,-0.0022838569695377156,-0.0031753120161895514,-0.0013027110723475839,-0.012153791375610177,0.0062992079235608045,-0.008112242001478434,-0.008471488073883218,0.00038872443267727667,0.0034964253614335225,0.012731643533257182,0.0024124629659279984,0.002581298174988666,-0.01444982834578076,-0.0026276162702410155,-0.03779119951585052,-0.05524784038528587,-0.028648286759464948,-0.0031724020434359033,-0.007037688434539261,-0.005666124895422537,-0.0054100985328208,-0.017861444665730013
2019-03-11,0.034055546946196086,0.020776426365764652,0.06738033027548139,0.0164418348896106,0.04225662563911736,0.0036148466469145438,0.014808067865110514,0.024395492462395845,0.013319119534194766,0.00642421536982638,0.012924483216554507,0.0100710364990307,0.0037316956081175955,-0.0008035387264242094,0.004020455345510073,0.009698235366392725,0.01631068588370168,0.006702119790592502,-0.0020844647600073954,0.018952293737346738,0.030274928015204303,0.006654274448768942,0.00876379530018638,0.011956350387099642,0.004603020892728533
2019-03-12,0.01117276119771055,0.006977033410109671,0.008527894811598578,0.004114978362241907,0.0228212573505419,0.004464823140282574,0.005526763136289045,0.011165045363101514,0.004441982749602308,0.008417269780990408,-0.00297505404537268,0.0,0.003362600909844057,-0.0022131826778668097,0.00799219823173058,0.0027536422704803947,0.0022626423720155282,-0.003650159182155036,0.008311915192700041,0.012046784798321815,0.0014833846646547194,0.008514370897056716,0.004133215558973759,-0.004554482300001714,0.005295803468651667
2019-03-13,0.004412432504308171,0.007715294619092716,0.036846302103337454,0.014823373135057842,-0.004693868778455714,0.0016510442732790257,0.0066871698858324774,0.025576912009279234,0.004544534917505741,0.0024099387519757876,0.0033584604628267363,0.012021665657442431,0.003148059424834294,0.005423193619579379,0.01328509818719992,0.008835697055623237,0.006195331931392172,0.025870159112543,0.01811496479109795,0.013063104118620234,0.010529488021602368,-0.008247015356690344,0.0012638874726465885,0.005835889255147975,0.0007135542948092824
2019-03-14,0.011055163848500233,0.0007855587474475805,-0.01831368726099356,-0.01725299025680531,-0.024243589087809072,-0.010020652561612855,-0.019712136756078226,0.004035633291903069,0.005414221894833636,0.012840223833896287,0.00905890399402172,0.005787169422719252,0.00111484580373264,0.008576861909599127,0.007201061319720103,-0.003350794803349263,-0.0005616891769507632,-0.004912135964948894,0.012566191024526727,-0.0013915451836725558,-0.002718364558176218,0.002591460816506379,0.0037283084576784733,0.010879691054051224,0.00908849433526268
2019-03-15,0.012924028387754326,0.011453762578081478,0.025346349410481157,0.016516976569804914,0.020386792145381416,-0.0030475193329331037,0.014222376837357565,-0.007410896233951815,0.000981079543416684,0.01723661866155208,0.011421364102673661,-0.005445968839553294,0.00399251902215654,0.006138255890281948,0.0167057573819272,-0.003611792691695614,0.005681882992282564,0.008469097364514263,-0.009409576915375011,-0.01637857282305257,0.015383189836354888,0.003408199863006293,0.014073620806152362,-0.0008062322514982453,-0.0009902006034279898
2019-03-18,0.010157004143418961,0.014219841024282868,-0.005076977648418493,-0.004242420191541472,-0.0017189911727737545,-0.00313013178971681,0.0007178919027433028,0.01421817423825848,-0.0027006699826166236,-0.008519134041740277,0.005988494809023414,0.017592011399263384,0.021012433493268524,0.0209011653330642,0.011287514541784555,0.01153653869644026,0.0045385434085176745,0.00029587917649207077,0.03396878727405419,0.022624854234674873,0.017247469835383878,0.006509002604012676,-0.007474032185642747,0.011682555302367755,0.0024026439623900586
2019-03-19,-0.007956220216566362,0.0006800460988452619,0.039231412495862705,0.0012932615319350218,0.11179140598811663,0.009216112288920754,0.011651437010125791,0.008318467399896938,0.0068600840267835535,0.0021054681594743574,-0.003644766240270072,-0.005717103274344275,-0.006690010388363366,-0.006205023637793163,-0.004560714561199596,-0.0025930384495392463,-0.0047780466701316795,-0.00385284057605735,0.010389811634194779,-0.002540180129346304,0.011244417875099166,0.0038636242618644914,-0.004577002111472199,-0.00148146878869635,0.007594069113629525
2019-03-20,0.008700532877198191,-0.0011056214896611556,-0.007482870560502985,-0.006482116019164548,-0.011605516433948372,-0.008341297847309248,-0.003077819446064458,-0.02612308396537812,0.0020736912358613226,-0.004837179715182638,-0.021579562733567273,-0.03465783272467735,-0.03439555124980854,-0.019841128323960823,-0.02047334005161521,0.005548467264798982,-0.004720289630935686,0.0028172770041640072,0.031893720118752314,0.023761742038911352,0.019904495279827,0.010642003720093827,0.010106821857171738,-0.011469157871080013,0.0034961135675589594
2019-03-21,0.03616820908488661,0.022714933633768242,0.05325792165774373,0.015121060168260618,0.0817771581676199,0.0058823609874951634,0.00425923552552212,0.006049670062243275,0.010543487532491598,0.010020208775847127,-0.01591243612143901,-0.016191742483695332,0.0013373802586670804,-0.010772735890105222,-0.006083664389106297,0.005763151369362719,0.009339451827957316,0.008844166811353384,0.010167886194133882,-0.0015816067508870146,0.012160922039608137,0.020581899331802492,0.007540402458986716,0.015111939294517441,0.008756841663252234
2019-03-22,-0.020925768225398874,-0.02672214825355063,-0.03563876487714229,-0.02558066057654666,-0.0560411475646497,-0.008654140958927236,-0.01187684286457694,-0.01975601879719038,-0.00798871522585008,-0.018385267793866,-0.03069874414061146,-0.04240555160380682,-0.029308478498758252,-0.03158008265841145,-0.04693012017156071,-0.016145854644191052,-0.022254536659519226,-0.03084969098740327,-0.03348500826183328,-0.040379279065224094,-0.030409398179863066,-0.006442734471462584,0.0023578357438401995,-0.06841702632288645,-0.0041601388795414205
